A.1,A.2,A.3,A.4,B.1,B.2,B.3,B.4,C.1,C.2,C.3,C.4,D.1,D.2,D.3,D.4,E.1,E.2,E.3,E.4,F.1,F.2,F.3,F.4
20.3283,20.1822,20.5204,20.4623,21.2345,21.5482,21.0622,21.2385,20.7364,19.987,20.2971,20.667,20.7162,20.7228,21.0477,20.9959,21.251,20.7911,20.7995,21.3961,20.7694,20.823,20.9314,20.8522
17.0805,17.8303,17.2492,16.9938,16.87,17.2246,16.9911,17.2351,16.7689,17.0968,17.0226,16.9571,16.7785,16.6361,16.4363,16.7054,15.1019,15.1144,15.429,11.8151,15.1277,15.1658,15.9338,16.3744
16.3075,16.6898,16.1732,16.3258,15.0832,15.5529,15.0862,15.4514,16.2668,16.1273,16.3554,15.6795,15.5547,14.8573,14.6202,15.0396,15.028,15.1193,15.4785,13.5788,11.8709,12.6422,13.0752,13.7163
15.8472,16.5162,15.1167,15.7815,15.8517,15.6521,15.1993,15.8415,16.2654,16.0655,13.1733,14.9932,16.2663,15.9921,14.5506,16.8334,12.6724,14.6857,15.0131,12.4714,12.3788,11.8853,12.4243,14.925
18.2278,18.0363,18.1508,18.5118,17.9865,18.4988,18.0068,18.1456,18.4159,19.3993,18.8638,18.1211,18.8345,18.3892,18.3302,18.4146,17.8076,18.4741,18.2418,17.7139,18.0387,17.891,17.8537,17.9159
13.0359,15.6159,14.6934,13.7403,15.8938,16.571,15.971,16.4901,13.7627,15.0242,14.2486,13.6174,16.2504,16.0603,15.3126,15.6051,14.3058,13.6577,14.8165,12.8151,13.7572,12.8805,14.1625,13.8571
16.0239,16.2634,16.3531,16.2713,15.5775,15.7996,15.5333,15.9226,14.7128,15.6608,15.2465,15.7386,15.2375,15.0554,14.9668,14.3661,14.4964,14.0779,15.2388,14.944,12.8656,14.0756,14.3676,15.5963
13.692,13.8823,14.0195,13.2311,12.8775,13.9758,13.7959,14.1552,13.5209,13.7335,12.4458,14.0449,13.9257,14.2308,14.2512,14.4903,17.9852,17.9309,18.3035,16.961,18.6075,18.2442,18.2889,17.9574
16.5033,15.2855,16.6436,15.8546,16.0687,16.0597,15.9689,16.2631,16.932,16.3804,17.0647,16.5204,16.9889,17.0447,17.0194,17.0086,17.7271,18.4587,18.2877,18.6777,17.6283,16.9413,17.4663,17.8575
21.474,21.1296,21.0092,21.2631,21.4816,21.3489,21.1195,21.3662,21.2295,20.8311,21.3343,21.0461,21.6323,21.3059,21.3134,21.0839,20.7892,21.0627,20.6227,21.3067,20.9131,20.8268,21.1118,20.6991
15.3895,15.1642,15.0195,14.7884,14.8001,15.5904,14.8434,15.902,15.1231,14.6278,14.7483,15.0403,15.685,15.6969,15.6389,14.5043,12.7019,12.2509,12.2518,13.4341,15.1131,15.2227,14.6738,13.3028
12.367,13.3688,13.1677,16.3172,12.366,13.0023,13.7123,13.6284,14.9078,14.5193,13.6713,13.4143,12.801,13.2995,15.9887,14.2844,11.9152,16.1811,12.9072,15.2455,12.782,13.2231,13.1829,13.5503
14.3614,16.7888,16.528,16.3865,16.0913,16.9572,16.7711,16.3942,15.3047,16.9656,17.2148,16.271,16.6878,17.0867,17.1348,17.0414,15.4825,14.6667,15.8025,13.5122,14.5503,14.5622,15.5522,16.415
20.4812,20.9413,20.9612,20.8222,21.0643,21.4148,21.0094,21.1,21.1778,21.3131,21.3361,21.054,21.2323,21.1538,21.145,21.1415,20.5984,20.3945,20.6087,20.1761,19.5662,19.6967,20.0536,20.5116
17.2717,17.7977,17.5247,17.0371,17.0929,17.3804,17.2515,17.4181,17.3753,17.3044,17.5868,17.8479,17.8264,17.7944,17.6432,17.8096,15.9847,14.9146,15.5557,12.4656,16.1837,16.6051,16.4699,16.6007
14.8832,14.76,14.3813,14.7335,14.2644,14.6107,14.1959,14.7213,14.4076,14.4248,14.4647,13.9351,13.933,14.2661,14.2986,14.0873,13.0044,14.0405,13.7023,11.8638,14.1816,14.2248,14.3491,14.5906
17.096,17.1208,16.572,16.259,16.4029,17.4961,17.1572,17.0916,15.9826,16.6226,17.0292,17.0089,16.7889,17.2148,17.061,17.1093,15.7499,12.4163,15.0164,16.9713,15.3442,13.0428,13.7475,14.8523
18.6112,19.9343,19.3822,18.8286,18.9649,19.859,19.8569,19.9751,19.4823,19.4244,18.0539,19.6414,19.4273,19.8498,19.8678,19.9158,17.9024,18.1699,16.8965,19.5723,18.6656,18.6804,19.516,19.9825
12.5092,14.35,13.1846,12.8381,15.1805,14.6043,14.4301,14.7477,12.7301,14.9297,13.1416,14.834,16.132,15.5229,14.8888,15.8524,15.2393,15.6611,15.0599,12.4155,14.2478,14.9925,15.1136,11.1263
15.9397,17.3183,16.4126,15.144,15.7613,16.2936,15.4258,16.0485,13.7834,12.154,14.1336,13.9996,11.8104,13.518,11.1176,12.8253,17.433,16.6644,16.3987,15.6887,17.2379,16.5818,17.5543,17.2439
16.2397,14.1576,15.146,16.6911,16.2399,16.106,16.3786,16.2192,15.8403,15.1839,14.4197,14.8361,16.0484,16.6071,16.746,16.0945,15.2476,11.9029,15.1597,12.2036,16.0372,16.3447,15.997,15.6015
20.3763,20.278,20.5418,20.3717,20.2321,20.0505,20.1893,20.1604,19.9505,19.3517,19.3071,19.2273,18.8704,19.7761,19.1293,20.0272,21.2561,21.5069,21.1612,21.6605,21.7437,21.7276,21.6344,21.2753
13.5634,14.6121,14.6678,15.265,15.592,16.4708,15.3598,16.5913,13.9873,13.2714,13.1971,13.0625,15.2062,15.6588,14.4922,15.01,12.7114,14.4494,13.7005,13.3762,12.963,14.0664,13.953,12.9948
16.7129,15.9498,16.2263,16.8069,17.2773,17.3855,17.3285,17.2091,17.2737,17.029,17.1821,16.7914,17.9427,17.5946,17.945,17.6609,17.4934,17.6241,17.4032,16.9334,17.3141,17.7207,17.6552,17.2844
18.8117,18.4024,17.9381,18.354,17.3363,16.6176,17.8829,17.2277,17.8768,18.2171,18.5276,18.4977,17.745,18.1219,17.9823,17.804,16.4267,17.1445,17.6052,13.0596,18.0555,17.9446,18.1144,17.6835
16.1245,16.2403,16.2649,15.7496,16.1882,16.3412,16.3224,16.1984,15.8339,16.4252,16.3681,16.0784,16.5458,16.2422,16.4321,16.2016,15.0948,16.0069,15.4147,14.0572,15.2945,15.4146,15.2332,15.3353
16.0664,16.1889,15.6411,16.3011,15.6189,15.7352,15.838,15.6965,16.352,16.4172,15.8507,15.8049,15.9916,15.9484,15.6057,15.9216,14.6556,14.7469,14.9093,16.8616,14.2676,15.1973,15.4704,15.7662
17.5408,17.5553,17.0849,16.5427,16.4921,16.8556,16.8371,16.7077,16.3887,17.0123,17.3317,17.3894,16.9678,16.6087,16.8432,16.974,16.5536,16.7508,16.6493,12.2755,16.3316,16.4698,16.1331,16.5808
13.672,15.0807,14.605,12.1735,13.7913,14.2614,13.6327,12.9131,13.4143,13.3948,13.0164,13.3095,13.3413,12.7613,12.9021,13.0097,13.0581,12.5611,13.9475,13.7916,14.62,13.908,14.4216,14.1261
17.896,17.4744,17.2946,17.6119,17.09,17.2283,16.8968,17.1922,17.6192,17.3212,17.5704,17.2885,17.1633,16.8175,16.6616,16.6791,16.7802,16.6659,17.0216,17.0142,16.029,16.0504,16.1402,16.2453
17.4709,17.2781,17.1163,17.1152,16.9263,17.2931,16.9989,17.1501,17.3884,17.2822,17.469,17.294,17.1924,16.9889,16.8682,16.9976,16.8515,16.9062,17.111,15.6151,16.857,16.9482,17.0511,16.5766
14.6194,13.8646,12.5454,12.7471,12.0778,13.5089,12.8272,13.621,16.0434,16.9182,16.2793,16.6795,16.7142,16.3478,16.3921,15.9117,16.7433,17.919,16.9808,17.5827,17.3431,17.5585,17.3413,16.8074
17.5989,17.7716,17.9408,17.2388,17.3572,17.5759,17.3626,17.7888,17.7651,17.4524,17.9273,17.6101,17.5154,17.5516,17.5018,17.649,16.3707,15.9295,16.5583,16.0939,15.5962,15.5937,16.321,16.8764
15.9566,17.0086,16.9271,15.93,16.1316,15.9072,15.7609,16.1943,16.359,16.7227,16.4751,16.3078,16.2021,15.8221,15.8104,15.9219,16.2074,15.8285,15.9427,15.4307,16.1083,15.4476,15.784,16.2353
15.1747,14.0048,17.924,16.4722,17.936,16.1036,17.938,14.7178,18.6834,17.9863,16.3576,17.2658,17.6952,19.3262,19.9721,19.3362,17.9712,19.097,15.7463,14.0677,18.3991,19.1055,17.8403,19.2632
18.1593,18.7703,18.5236,17.9077,17.9501,18.2091,17.9787,18.1363,18.6726,18.7609,19.1055,18.9858,18.7202,18.6437,18.5803,18.5441,20.3538,20.3938,20.2393,20.8845,20.3833,20.4708,20.3696,19.8569
17.0932,17.391,17.26,17.5756,17.5879,18.0472,18.2687,17.821,17.2684,17.9336,17.6951,16.6876,17.8763,17.8389,18.1483,17.9455,16.7145,17.38,16.8851,15.8654,16.3072,16.8303,17.0927,17.4335
17.2414,18.212,17.8084,16.9446,17.7005,17.6749,17.4882,17.7234,17.9694,17.6068,17.375,17.9588,18.1967,18.4008,18.2044,18.3167,19.742,20.0031,19.4735,18.9123,19.6242,20.2171,19.9063,19.6353
16.2242,16.5274,15.8327,15.9434,15.3156,15.4497,15.1608,15.0389,16.0258,17.3419,16.5742,17.0063,15.4153,15.7967,15.4077,16.1785,14.5268,13.3146,14.5878,12.4116,12.4723,12.2481,12.6448,13.2441
17.4875,17.2346,17.2398,17.3495,17.2231,17.7178,16.9512,17.5655,17.3698,16.9999,17.381,16.9985,17.2327,17.2024,17.0794,17.346,16.6994,16.4563,17.1907,17.0175,16.796,16.7277,16.9386,16.7259
13.2596,16.2085,15.6352,14.2978,15.1583,15.3358,15.1734,14.7746,14.1935,15.4961,13.7073,15.2443,15.7166,14.6452,14.5458,15.0946,13.6111,13.7301,13.4675,15.2402,13.587,11.4197,12.0668,12.7237
18.6721,16.4605,19.5646,18.7903,19.3466,17.2916,20.1185,16.4743,20.409,19.3024,18.5211,19.4042,19.0607,20.9794,20.7844,22.0216,19.2351,18.5488,17.4861,17.7728,19.8198,20.2807,18.9412,20.6777
21.9054,21.5692,21.5345,21.7283,20.9257,21.1817,20.6718,21.2461,21.5312,21.3037,21.6039,21.6499,20.9852,20.4776,20.556,20.4374,21.0057,20.7502,21.1506,20.6768,20.7339,20.9971,20.8306,19.9401
16.2115,16.0148,15.7096,16.1257,15.4773,16.0289,15.516,16.0341,15.9467,15.5972,15.5814,15.7864,15.6739,15.7572,15.8475,15.8379,13.5297,13.6821,14.8747,12.1966,13.418,13.7081,14.3496,14.1591
14.0987,14.8341,13.7271,13.9905,13.0582,15.167,14.6046,13.7727,12.8373,12.9755,14.6714,13.8819,13.838,14.0051,14.3946,14.0626,14.2522,14.2507,13.3134,13.1236,10.1939,13.3127,13.1945,13.8971
16.0223,15.5513,15.353,15.8837,14.8844,15.256,14.8365,15.2249,15.6376,15.205,15.5155,15.3642,15.3556,15.2208,15.2821,14.8173,14.5671,14.7566,14.0476,15.8044,13.8313,13.9893,14.2008,14.2927
12.9968,13.2422,13.1155,12.734,12.9616,13.7908,13.4987,13.53,12.923,13.7423,12.7508,12.1555,13.557,14.0264,13.9037,13.776,12.7449,13.4905,13.3016,12.5871,12.4195,11.5087,13.0156,13.147
15.5365,16.2544,15.7869,15.1115,14.8233,15.4784,15.1894,15.6153,15.3862,15.8063,15.8295,16.1964,15.2043,15.1471,14.7499,14.6756,14.9739,14.0476,15.1869,13.2778,13.6599,14.1108,15.4439,14.1567
15.0396,16.0022,15.4242,14.4246,14.4961,14.8372,13.9251,13.8883,14.3562,15.0805,14.804,14.792,14.1924,14.2014,12.1529,14.0486,13.5175,14.3472,14.2578,13.6042,12.3193,11.4259,12.3512,12.3144
14.7965,13.9667,14.0076,16.1375,14.5579,15.7898,15.4257,16.1546,14.7253,16.2751,15.6122,14.0122,15.1858,16.2322,15.2944,15.2639,15.2898,16.1982,15.8326,16.1464,15.5669,15.6362,15.0107,14.8451
13.743,13.9867,13.1598,14.0094,14.35,14.885,14.6364,14.5429,13.3038,13.3426,13.5583,12.9615,14.2079,13.9184,14.4303,14.1662,11.7279,13.6741,14.7178,13.9059,13.857,14.1013,13.8702,13.7617
14.7069,14.5837,14.7793,15.663,16.1125,16.5161,16.3526,16.1233,13.7257,12.6819,13.4002,12.2479,15.6049,15.7058,15.7745,15.5806,13.7525,15.0698,12.7198,12.7702,15.096,14.8609,15.4216,15.0948
17.3004,17.3362,16.9309,16.8863,16.4762,15.6798,17.2868,15.3932,17.8939,17.8602,17.0697,16.7192,16.5394,16.9308,18.2523,18.2065,16.7964,17.9218,16.7999,16.8294,17.4312,17.888,16.8924,18.1153
13.6266,13.5465,13.9967,13.3027,13.9842,14.3445,14.296,14.3066,13.5169,13.6424,13.8801,13.2025,14.6948,14.672,14.6838,14.5051,15.5518,16.0389,15.3456,16.3277,15.1407,15.4962,15.2819,15.2511
16.8805,16.9372,17.2849,17.361,17.3091,17.4625,17.3769,17.4808,17.4106,17.0763,16.4871,16.6408,17.1776,16.9874,17.0473,16.9517,17.4737,17.8123,17.3079,18.1768,17.7342,17.6707,17.7416,17.4113
12.9665,12.6421,12.0632,12.8779,13.187,14.9018,14.3939,13.9594,16.4973,15.8983,15.6617,15.3162,15.026,14.2658,13.833,14.0515,15.8738,14.898,15.1568,16.3602,15.1536,15.4407,15.7686,15.1137
16.1795,16.4415,16.3282,16.5165,16.4293,16.7453,16.4109,16.7418,15.9959,15.9858,16.2464,15.7311,16.6888,16.7112,16.6625,16.5533,15.6618,15.6219,16.052,14.0308,14.8575,14.6847,15.2117,15.999
18.0347,17.1986,17.0131,17.2323,17.2491,17.6002,17.0922,17.4212,16.7332,16.5623,16.5017,16.3022,17.6642,17.6227,17.6453,17.554,19.414,19.7247,19.4413,19.7185,19.9308,19.7696,19.9573,19.465
15.0957,15.5091,14.9952,12.9592,15.2102,15.1659,15.2939,15.2958,11.991,13.0822,12.3568,13.1541,14.7807,14.9659,14.7468,15.0649,15.5365,14.5934,15.3328,12.9906,15.2943,15.5516,15.5174,15.244
17.4827,17.2642,17.0531,17.4649,16.6519,16.769,17.015,16.7387,16.5255,17.0162,17.1712,17.5676,16.9529,16.9411,16.8109,17.6328,15.9597,16.4821,15.8044,15.7474,16.299,16.4663,16.6707,16.7207
18.2731,18.3182,17.8467,18.4479,17.9953,17.6389,17.5795,17.4869,17.7867,17.8067,17.8539,18.6565,17.598,17.5408,17.5068,17.345,13.6216,19.597,14.6295,13.1687,15.1913,19.6413,15.8819,16.897
14.3714,15.6488,14.6593,14.3044,15.5104,15.9539,15.5207,15.6006,14.2145,14.289,14.7395,15.2646,15.2894,15.6634,15.0014,14.9387,13.8775,15.0122,13.6989,15.6103,13.0831,14.652,14.7734,14.0626
16.0702,16.8348,16.9074,16.3873,15.5634,16.0191,16.3508,13.3551,17.4291,13.2772,12.5438,17.1365,16.2995,16.5303,15.4214,15.6274,14.8067,14.2562,15.5979,14.5601,13.2204,11.9858,12.6211,13.4148
20.4675,20.5622,20.4981,20.5114,20.4514,20.6114,20.2425,20.4403,20.1195,19.9091,20.1841,20.0974,19.9851,20.0934,20.0785,19.9286,20.1172,20.2602,20.1211,20.3696,20.6689,20.5867,20.6955,20.1729
14.0084,15.7059,14.4462,13.9418,13.9041,14.6903,13.5376,14.0397,13.3498,12.9195,12.9531,12.8991,10.9893,13.8116,14.482,14.5097,13.7103,14.1227,15.0533,13.8181,14.5429,13.3382,14.8776,15.1898
15.1361,15.2527,15.1115,14.9754,13.9388,15.6472,14.6219,15.0366,15.1612,14.9135,14.9153,15.2649,15.1584,14.2314,14.3857,14.3515,14.7976,14.6706,14.5671,15.9516,12.7237,11.8371,12.2716,12.8593
14.9539,14.4007,13.9362,14.796,14.3879,14.4689,14.6976,14.5205,14.2142,15.5702,14.8602,14.321,14.014,14.2905,14.7063,14.1163,14.8131,13.2146,16.101,12.7242,13.9844,12.0316,13.9573,14.4317
16.3958,15.9307,15.3682,15.5482,15.6706,15.8382,16.2256,16.113,13.0043,14.6794,14.6715,14.7556,15.9667,15.8087,15.9122,15.6512,14.2392,15.3369,13.7048,12.1437,14.8216,14.7513,14.9613,14.8876
16.2957,16.3472,16.099,16.2877,16.3995,16.8905,16.8654,16.3377,15.194,16.4473,16.3114,16.5505,16.5088,16.7528,16.8406,16.8641,16.3115,16.8835,16.5563,13.238,16.587,16.7103,16.7261,16.6313
16.9706,16.7037,15.9391,16.9995,16.3427,16.7821,16.6863,16.4199,15.7837,16.6256,16.7138,16.4961,16.4669,16.233,16.0924,16.3106,16.2015,16.6203,15.9342,13.1749,16.2045,16.1678,16.465,16.3307
12.4526,14.6817,15.2317,12.7298,15.9488,15.2831,15.7209,15.558,13.312,13.1208,13.2745,12.6685,15.7444,15.3182,15.0719,15.5459,14.817,15.6273,13.8046,15.447,15.7078,15.6094,15.0346,15.0145
13.5826,14.6588,14.4953,15.1903,14.4409,14.9645,15.4463,14.6246,13.0327,14.3769,15.1473,15.8694,15.3423,15.6962,15.9914,15.6638,14.2819,15.191,14.9848,14.6641,15.1156,15.051,15.7754,15.2883
16.4822,16.6953,16.7834,16.9785,17.5013,17.8069,17.5039,17.6576,16.6434,16.3318,16.6548,16.0535,17.4781,17.3046,17.2447,17.3655,17.4089,17.3284,17.3997,17.6587,16.8098,17.0488,17.091,16.8198
17.6062,17.6036,17.028,17.8971,17.1762,17.9797,17.3267,17.3746,17.299,16.9939,17.3676,17.6341,17.4983,17.2919,17.1127,17.3271,16.2165,16.5779,16.7834,16.1936,15.3188,15.5007,16.0832,16.5641
16.492,16.4271,16.1571,16.3983,16.1473,16.1681,15.8844,16.235,16.3691,16.4329,16.4963,16.453,16.1817,16.1708,15.9909,15.9526,16.5139,16.7121,16.4749,16.6975,16.9501,16.5148,16.5971,16.4952
15.2068,15.3981,15.3815,15.2239,15.9304,15.9154,15.6699,16.0084,13.805,14.8764,15.3137,15.4284,15.2843,15.546,15.3925,15.6557,14.6896,15.2474,14.5087,12.6753,13.1313,15.3674,14.4633,15.1007
17.5673,17.4756,17.2358,17.1877,17.357,17.4314,17.2478,17.489,17.4906,17.4161,17.1917,17.6728,17.3426,17.5056,17.475,17.4371,16.688,16.1838,16.4118,15.9418,16.0935,15.9076,16.2994,16.857
12.1907,14.3848,14.2854,14.0484,14.8789,14.7872,15.1102,14.6747,15.15,15.3509,15.6466,15.6621,15.9975,16.0266,15.9309,15.9899,17.431,17.0792,17.5045,17.8263,17.0318,17.2105,16.9062,16.4605
15.71,15.489,15.1443,15.0977,15.3932,15.5688,15.0543,15.3195,14.8757,15.3133,15.9511,15.3007,15.4056,15.3504,15.2986,15.1364,15.4782,15.2456,15.82,15.3063,14.582,14.6064,14.9484,15.5154
14.9757,15.9209,15.5398,15.6689,14.5662,15.0794,14.7174,14.3414,15.2871,15.6514,15.5912,16.0634,15.2438,14.583,14.6626,14.7554,13.4411,13.1322,14.3602,12.1044,12.412,12.2183,13.7677,14.0307
14.0442,14.9422,14.3086,13.5566,13.4524,13.9569,13.5008,13.3063,14.0726,14.7203,14.9268,14.3733,14.2738,14.0678,13.9953,14.0358,13.5,13.4449,14.4208,13.2795,12.4259,12.4478,12.8952,13.2685
14.9894,16.2638,16.1497,14.5137,16.1066,16.5073,16.0519,16.7988,14.4788,16.0863,14.7266,15.9648,15.5512,16.4882,15.9028,16.0724,12.8884,14.2215,13.7747,11.0751,14.0345,13.8315,15.2858,16.0822
13.8379,15.8183,15.9856,15.2619,16.2617,16.4637,16.1259,16.6527,14.7255,15.9649,15.7226,14.4396,16.2214,16.5475,15.9948,16.0788,13.1456,13.2483,13.5798,13.6684,12.6531,12.5704,14.6052,15.4054
14.2035,15.5499,15.4413,15.5009,17.0127,16.9669,16.7041,17.0189,12.6919,13.2833,12.7146,13.5282,15.861,16.1931,16.0327,15.58,15.6247,16.3514,15.6061,16.2845,16.1899,16.3682,16.3414,16.7797
15.3539,16.6314,15.7822,15.942,15.6973,16.4229,16.0266,16.0529,15.8162,15.4496,15.8991,15.8153,15.7928,16.1426,15.3567,16.1109,14.6826,15.8446,16.176,15.5837,12.7957,13.8623,14.6136,14.9186
17.5135,17.5374,17.4706,17.7618,17.258,17.6813,17.4158,17.3803,16.9895,17.9693,16.7951,17.4736,17.6382,17.0247,17.1638,17.3806,15.6738,15.7779,15.8651,16.8739,13.9728,12.003,14.7311,15.1625
17.2008,17.0893,16.0306,17.2091,16.8133,17.2808,17.1955,16.7729,16.4888,17.8906,17.4929,17.3154,17.4402,17.0552,17.1718,17.0935,13.7541,14.6251,14.2636,12.6461,13.209,14.0512,15.0177,15.6508
17.8837,18.8153,17.9725,17.3759,17.3349,17.6274,17.2308,17.7197,16.1204,15.7782,15.9588,16.6144,15.7733,16.2976,15.731,16.0216,18.0973,17.8489,18.0935,18.6694,18.248,18.3403,18.4303,17.9708
13.216,15.1026,14.5243,14.9715,15.4197,14.2467,15.457,15.6796,13.8481,14.7325,14.2092,15.6864,15.5667,15.3875,14.799,14.616,14.7954,14.5524,15.4695,15.1204,14.7307,14.9713,14.8696,15.1461
15.4315,15.1333,14.3444,12.9945,14.5044,14.109,14.3236,14.4213,11.9736,13.8668,13.8081,15.1718,15.1622,15.1775,15.7084,14.7793,14.5804,14.9104,14.8594,12.9065,14.7203,15.1997,14.4383,15.2351
16.4249,15.8204,15.6284,16.2253,15.8285,14.673,15.5686,15.2037,15.4521,16.2174,16.0168,15.385,16.2258,15.781,15.8295,15.8991,15.0155,15.7576,15.6601,15.8072,14.4217,15.068,14.2678,15.3932
17.0741,16.9573,17.0709,17.1849,17.2528,17.477,17.1189,17.526,16.5718,16.9195,17.1266,16.6614,17.1189,17.1513,16.9463,17.1222,16.1294,16.4869,16.3679,12.5805,15.7769,16.1361,16.5743,16.7098
15.4804,15.2405,16.0563,15.6604,15.3174,15.2366,15.0352,15.9256,15.9287,16.0023,16.0605,15.7459,15.423,15.6588,15.909,15.3437,14.9254,14.8719,15.1858,15.5039,12.1095,14.0807,14.2907,14.4018
12.6633,15.5647,14.2337,12.1409,13.0736,14.3404,12.428,12.39,12.57,13.2493,13.8112,13.7483,13.5431,13.879,13.1919,12.4565,18.2557,18.5359,17.8693,17.256,18.4239,18.3759,18.7094,18.3098
13.4864,13.1795,12.1761,14.893,14.8967,15.7076,15.1486,15.5968,13.2338,14.7776,13.8952,15.0185,15.2038,15.1627,15.3077,15.4126,14.6089,14.4351,14.2565,13.2967,14.4741,14.4231,15.2792,15.1667
15.4657,14.9841,14.4448,14.2108,13.7207,14.0372,13.4685,12.4855,15.7321,16.5289,16.192,15.5432,15.6064,14.7747,15.2386,14.2104,15.191,15.8185,15.8581,15.7861,14.9396,14.5403,15.2414,12.4881
16.3459,16.417,16.1328,16.65,16.2285,16.7572,16.4038,16.6231,15.6065,16.7312,16.6572,16.3055,16.3008,16.1637,16.4294,16.3132,12.5026,13.6158,13.643,13.128,13.6379,14.2225,14.8216,15.9398
16.8296,16.8852,16.5967,17.4494,17.1564,17.8318,17.4279,17.4872,16.6155,16.2059,16.735,16.8762,17.1186,16.9996,17.0459,16.9809,16.6498,16.4197,16.6704,16.9063,16.8676,17.0379,17.007,16.6155
15.608,16.0203,15.4492,15.6143,14.8702,15.3389,15.0731,15.3215,14.8824,14.7986,14.6036,15.571,14.6693,14.6347,15.0226,14.8248,15.2029,15.2889,16.1216,16.1243,13.9342,14.3849,15.0134,14.437
15.8353,16.105,16.132,15.4648,15.022,15.589,14.9139,15.3021,16.1194,15.8645,16.3,15.897,15.0148,15.372,15.2059,15.162,15.0788,14.5783,15.874,12.6675,14.4868,14.6485,14.8621,14.5895
16.336,15.7128,15.2819,15.5865,15.1059,15.1198,15.0697,15.0375,14.9371,15.3316,15.5146,15.5112,15.04,14.6072,14.6874,14.7298,15.4998,15.7322,15.8124,15.8329,15.2875,15.1506,15.1338,15.0412
15.0107,13.5851,13.2871,14.1278,12.4176,13.6579,14.5504,13.4093,13.3168,13.271,14.4207,14.5174,13.52,14.2357,13.4041,14.1296,13.0897,13.1835,13.2778,12.7332,13.6269,13.0947,13.3973,13.821
16.8849,16.9942,17.1571,16.8501,16.9268,17.06,16.6945,16.8577,17.2534,17.3211,17.5865,17.0921,17.0956,16.7669,16.7955,16.6246,17.7287,17.3979,17.5147,17.8633,17.0885,17.5545,17.4736,17.2785
17.4521,17.6291,17.3361,17.3638,17.2915,17.4515,17.1117,17.4502,17.3451,17.2418,17.4499,17.3358,17.3504,17.0675,16.9201,17.0135,16.5486,16.1581,16.6314,15.8512,15.7534,15.9882,16.1497,16.4092
17.0899,16.6359,15.9835,15.9822,15.6271,15.7208,15.5221,15.808,15.6273,16.2494,16.6044,16.4623,15.9966,16.0278,15.2358,15.5817,16.0457,16.6278,16.4112,13.6824,16.2135,16.2324,16.3924,15.6272
14.4081,16.0139,14.5596,13.8662,14.1342,15.6855,14.6883,15.055,13.9774,13.7958,14.0949,13.7146,15.4572,15.6174,14.4563,16.068,13.2185,13.3367,13.9758,11.617,12.3269,11.7462,13.8301,15.8244
18.9409,18.5012,18.8298,19.0552,19.2984,19.3911,19.0978,19.2713,19.3539,18.8732,19.3,19.2216,19.5099,19.0265,19.1073,19.016,18.9964,18.9315,19.1419,19.2253,18.3593,18.4144,18.5581,17.9568
15.7391,16.7999,16.2005,15.1001,15.5506,15.846,15.7569,15.9904,16.9867,17.1911,17.3787,16.4181,15.9181,16.5314,15.849,16.2351,16.0114,15.6267,16.2642,11.2818,14.8742,14.9081,15.9065,16.0006
19.817,19.9539,19.8093,20.0036,18.9064,19.0726,18.8027,19.1249,18.2748,17.6725,17.8686,18.395,17.4561,17.3371,17.1903,17.2583,19.5386,19.5367,19.9298,20.0096,19.2435,19.4611,19.4629,18.8027
19.4483,19.7251,19.7473,19.5811,19.2802,19.2622,18.9056,19.4003,19.9153,18.9602,19.1086,19.2127,18.76,18.3895,18.4784,18.5789,19.9108,19.7048,19.8031,18.8623,19.4347,19.5944,19.5308,18.8685
16.5103,14.9052,15.1441,14.1658,14.9579,15.8547,15.6606,16.9508,13.6672,12.7267,12.7271,14.8151,14.8586,15.6242,14.8612,15.4938,15.0868,12.5206,12.7535,13.3168,16.0347,15.0111,15.4944,15.3922
15.5683,15.6492,15.0044,17.0849,15.037,15.5819,15.5582,15.3636,13.3868,14.4171,14.8192,15.3582,15.8013,16.1169,15.934,16.1316,15.8317,15.5173,16.714,12.7859,15.4557,15.5984,15.9315,16.1236
14.7081,15.7225,16.0729,15.5687,15.6219,16.1577,15.9912,15.8125,15.8783,15.8966,15.7733,15.7801,16.2891,16.1603,15.9838,16.3947,15.88,15.2024,15.9257,15.5717,15.8754,15.502,15.4489,15.8253
21.0344,21.4563,21.3357,21.1027,21.3166,21.7254,21.2552,21.1113,21.3792,21.3333,21.5921,21.8028,21.5204,21.4672,21.0529,21.3898,20.6231,20.2956,20.6859,20.073,19.9922,20.453,20.4561,20.8723
17.6027,16.9496,17.1842,17.7627,17.8454,17.3702,18.0326,17.4873,18.6833,18.0928,17.9575,17.7585,17.9168,18.3336,19.2001,18.212,17.4227,18.5249,17.7356,17.8465,18.4492,18.3107,17.7167,18.4438
19.0549,18.9565,18.4764,18.8894,18.0933,18.3776,18.4373,18.3304,18.839,18.7935,19.0324,19.1145,18.7765,18.4125,18.4423,18.3353,17.7807,17.684,18.5263,17.5053,16.5226,17.0678,17.3967,17.9376
18.4568,18.6908,18.9425,18.7633,18.6506,18.9314,18.6711,18.7196,18.7499,18.9507,19.2345,18.7786,18.8386,18.687,18.9627,18.8973,17.7994,17.6704,18.4154,18.3143,17.4702,17.5138,17.7454,18.3461
18.638,19.6532,19.9576,19.4581,19.7887,19.9662,19.7694,19.7805,19.519,19.7858,19.8251,19.763,19.8283,19.712,19.6765,19.8391,18.8562,18.782,19.2921,18.3056,18.1625,18.3426,18.7933,19.4557
